CODIGO,ESTACION,YEAR,MONTH,PP,TMAX,TMIN
100090,MONTEGRANDE,1993,8,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1993,9,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1993,10,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1993,11,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1993,12,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,1,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,2,17.7,-999.0,-999.0
100090,MONTEGRANDE,1994,3,20.0,-999.0,-999.0
100090,MONTEGRANDE,1994,4,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,5,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,6,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,7,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,8,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,9,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,10,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,11,-999.0,-999.0,-999.0
100090,MONTEGRANDE,1994,12,4.1,-999.0,-999.0
100090,MONTEGRANDE,1995,1,2.3,-999.0,-999.0
100090,MONTEGRANDE,1995,2,13.3,-999.0,-999.0
100090,MONTEGRANDE,1995,3,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,4,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,5,5.0,-999.0,-999.0
100090,MONTEGRANDE,1995,6,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,7,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,8,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,9,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,10,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,11,0.0,-999.0,-999.0
100090,MONTEGRANDE,1995,12,11.0,-999.0,-999.0
100090,MONTEGRANDE,1996,1,7.9,-999.0,-999.0
100090,MONTEGRANDE,1996,2,14.1,-999.0,-999.0
100090,MONTEGRANDE,1996,3,21.4,-999.0,-999.0
100090,MONTEGRANDE,1996,4,0.0,-999.0,-999.0
100090,MONTEGRANDE,1996,5,1.2,-999.0,-999.0
100090,MONTEGRANDE,1996,6,0.0,-999.0,-999.0
100090,MONTEGRANDE,1996,7,0.0,-999.0,15.43
100090,MONTEGRANDE,1996,8,0.0,-999.0,15.39
100090,MONTEGRANDE,1996,9,0.9,-999.0,15.11
100090,MONTEGRANDE,1996,10,0.0,-999.0,-999.0
100090,MONTEGRANDE,1996,11,0.0,-999.0,-999.0
100090,MONTEGRANDE,1996,12,1.7,-999.0,-999.0
100090,MONTEGRANDE,1997,1,0.0,-999.0,-999.0
100090,MONTEGRANDE,1997,2,15.9,-999.0,17.95
100090,MONTEGRANDE,1997,3,0.0,-999.0,-999.0
100090,MONTEGRANDE,1997,4,15.7,-999.0,-999.0
100090,MONTEGRANDE,1997,5,0.0,-999.0,-999.0
100090,MONTEGRANDE,1997,6,0.0,-999.0,-999.0
100090,MONTEGRANDE,1997,7,0.0,29.15,-999.0
100090,MONTEGRANDE,1997,8,0.0,-999.0,-999.0
100090,MONTEGRANDE,1997,9,9.0,29.65,-999.0
100090,MONTEGRANDE,1997,10,2.4,29.89,17.38
100090,MONTEGRANDE,1997,11,10.4,30.12,18.25
100090,MONTEGRANDE,1997,12,113.5,30.37,-999.0
100090,MONTEGRANDE,1998,1,102.6,30.86,-999.0
100090,MONTEGRANDE,1998,2,328.4,31.2,-999.0
100090,MONTEGRANDE,1998,3,452.0,30.5,-999.0
100090,MONTEGRANDE,1998,4,9.9,29.88,-999.0
100090,MONTEGRANDE,1998,5,1.6,29.66,-999.0
100090,MONTEGRANDE,1998,6,0.0,28.28,17.01
100090,MONTEGRANDE,1998,7,0.0,27.74,16.56
100090,MONTEGRANDE,1998,8,0.0,26.74,15.71
100090,MONTEGRANDE,1998,9,0.0,27.13,15.99
100090,MONTEGRANDE,1998,10,2.8,27.5,16.58
100090,MONTEGRANDE,1998,11,0.0,28.33,16.97
100090,MONTEGRANDE,1998,12,0.0,28.13,17.29
100090,MONTEGRANDE,1999,1,17.0,28.84,18.37
100090,MONTEGRANDE,1999,2,84.1,29.67,-999.0
100090,MONTEGRANDE,1999,3,0.0,30.56,-999.0
100090,MONTEGRANDE,1999,4,12.0,29.3,-999.0
100090,MONTEGRANDE,1999,5,4.5,27.87,16.73
100090,MONTEGRANDE,1999,6,0.0,26.33,16.15
100090,MONTEGRANDE,1999,7,0.0,25.5,15.15
100090,MONTEGRANDE,1999,8,0.0,25.81,15.19
100090,MONTEGRANDE,1999,9,1.3,26.76,15.84
100090,MONTEGRANDE,1999,10,0.0,27.97,16.45
100090,MONTEGRANDE,1999,11,0.0,27.82,17.12
100090,MONTEGRANDE,1999,12,12.9,-999.0,17.91
100090,MONTEGRANDE,2000,1,0.0,28.89,18.12
100090,MONTEGRANDE,2000,2,7.5,29.6,18.39
100090,MONTEGRANDE,2000,3,24.9,30.0,-999.0
100090,MONTEGRANDE,2000,4,5.6,29.03,-999.0
100090,MONTEGRANDE,2000,5,15.0,27.45,-999.0
