CODIGO,ESTACION,YEAR,MONTH,PP,TMAX,TMIN
110016,HUARMEY,1993,7,-999.0,-999.0,-999.0
110016,HUARMEY,1993,8,-999.0,-999.0,-999.0
110016,HUARMEY,1993,9,-999.0,-999.0,-999.0
110016,HUARMEY,1993,10,-999.0,-999.0,-999.0
110016,HUARMEY,1993,11,-999.0,-999.0,-999.0
110016,HUARMEY,1993,12,-999.0,-999.0,-999.0
110016,HUARMEY,1994,1,-999.0,-999.0,-999.0
110016,HUARMEY,1994,2,-999.0,-999.0,-999.0
110016,HUARMEY,1994,3,-999.0,-999.0,-999.0
110016,HUARMEY,1994,4,-999.0,-999.0,-999.0
110016,HUARMEY,1994,5,-999.0,-999.0,-999.0
110016,HUARMEY,1994,6,-999.0,-999.0,-999.0
110016,HUARMEY,1994,7,-999.0,-999.0,-999.0
110016,HUARMEY,1994,8,-999.0,-999.0,-999.0
110016,HUARMEY,1994,9,-999.0,-999.0,-999.0
110016,HUARMEY,1994,10,-999.0,-999.0,-999.0
110016,HUARMEY,1994,11,-999.0,-999.0,-999.0
110016,HUARMEY,1994,12,-999.0,-999.0,-999.0
110016,HUARMEY,1995,1,-999.0,-999.0,-999.0
110016,HUARMEY,1995,2,-999.0,-999.0,-999.0
110016,HUARMEY,1995,3,-999.0,-999.0,-999.0
110016,HUARMEY,1995,4,-999.0,-999.0,-999.0
110016,HUARMEY,1995,5,-999.0,-999.0,-999.0
110016,HUARMEY,1995,6,-999.0,-999.0,-999.0
110016,HUARMEY,1995,7,-999.0,-999.0,-999.0
110016,HUARMEY,1995,8,-999.0,-999.0,-999.0
110016,HUARMEY,1995,9,-999.0,-999.0,-999.0
110016,HUARMEY,1995,10,-999.0,-999.0,-999.0
110016,HUARMEY,1995,11,-999.0,-999.0,-999.0
110016,HUARMEY,1995,12,-999.0,-999.0,-999.0
110016,HUARMEY,1996,1,-999.0,-999.0,-999.0
110016,HUARMEY,1996,2,-999.0,-999.0,-999.0
110016,HUARMEY,1996,3,-999.0,-999.0,-999.0
110016,HUARMEY,1996,4,-999.0,-999.0,-999.0
110016,HUARMEY,1996,5,-999.0,-999.0,-999.0
110016,HUARMEY,1996,6,-999.0,-999.0,-999.0
110016,HUARMEY,1996,7,-999.0,-999.0,-999.0
110016,HUARMEY,1996,8,-999.0,-999.0,-999.0
110016,HUARMEY,1996,9,-999.0,-999.0,-999.0
110016,HUARMEY,1996,10,-999.0,-999.0,-999.0
110016,HUARMEY,1996,11,-999.0,-999.0,-999.0
110016,HUARMEY,1996,12,-999.0,-999.0,-999.0
110016,HUARMEY,1997,1,-999.0,-999.0,-999.0
110016,HUARMEY,1997,2,-999.0,-999.0,-999.0
110016,HUARMEY,1997,3,-999.0,-999.0,-999.0
110016,HUARMEY,1997,4,-999.0,-999.0,-999.0
110016,HUARMEY,1997,5,-999.0,-999.0,-999.0
110016,HUARMEY,1997,6,0.0,-999.0,-999.0
110016,HUARMEY,1997,7,0.0,-999.0,-999.0
110016,HUARMEY,1997,8,0.0,-999.0,-999.0
110016,HUARMEY,1997,9,0.0,-999.0,-999.0
110016,HUARMEY,1997,10,0.0,-999.0,-999.0
110016,HUARMEY,1997,11,0.0,-999.0,-999.0
110016,HUARMEY,1997,12,1.6,-999.0,-999.0
110016,HUARMEY,1998,1,9.0,-999.0,-999.0
110016,HUARMEY,1998,2,0.0,-999.0,-999.0
110016,HUARMEY,1998,3,0.9,-999.0,-999.0
110016,HUARMEY,1998,4,-999.0,-999.0,-999.0
110016,HUARMEY,1998,5,-999.0,-999.0,-999.0
110016,HUARMEY,1998,6,-999.0,-999.0,-999.0
110016,HUARMEY,1998,7,-999.0,-999.0,-999.0
110016,HUARMEY,1998,8,-999.0,-999.0,-999.0
110016,HUARMEY,1998,9,-999.0,-999.0,-999.0
110016,HUARMEY,1998,10,-999.0,-999.0,-999.0
110016,HUARMEY,1998,11,-999.0,-999.0,-999.0
110016,HUARMEY,1998,12,-999.0,-999.0,-999.0
