CODIGO,ESTACION,YEAR,MONTH,PP,TMAX,TMIN
117024,OTORA,2001,1,-999.0,-999.0,-999.0
117024,OTORA,2001,2,-999.0,-999.0,-999.0
117024,OTORA,2001,3,-999.0,-999.0,-999.0
117024,OTORA,2001,4,-999.0,-999.0,-999.0
117024,OTORA,2001,5,-999.0,-999.0,-999.0
117024,OTORA,2001,6,-999.0,-999.0,-999.0
117024,OTORA,2001,7,-999.0,-999.0,-999.0
117024,OTORA,2001,8,-999.0,-999.0,-999.0
117024,OTORA,2001,9,-999.0,-999.0,-999.0
117024,OTORA,2001,10,-999.0,-999.0,-999.0
117024,OTORA,2001,11,-999.0,-999.0,-999.0
117024,OTORA,2001,12,-999.0,-999.0,-999.0
117024,OTORA,2002,1,-999.0,-999.0,-999.0
117024,OTORA,2002,2,-999.0,-999.0,-999.0
117024,OTORA,2002,3,-999.0,-999.0,-999.0
117024,OTORA,2002,4,-999.0,-999.0,-999.0
117024,OTORA,2002,5,-999.0,-999.0,-999.0
117024,OTORA,2002,6,-999.0,-999.0,-999.0
117024,OTORA,2002,7,-999.0,-999.0,-999.0
117024,OTORA,2002,8,-999.0,-999.0,-999.0
117024,OTORA,2002,9,-999.0,-999.0,-999.0
117024,OTORA,2002,10,-999.0,-999.0,-999.0
117024,OTORA,2002,11,-999.0,-999.0,-999.0
117024,OTORA,2002,12,-999.0,-999.0,-999.0
117024,OTORA,2003,1,-999.0,-999.0,-999.0
117024,OTORA,2003,2,-999.0,-999.0,-999.0
117024,OTORA,2003,3,20.3,-999.0,-999.0
117024,OTORA,2003,4,0.0,-999.0,-999.0
117024,OTORA,2003,5,0.0,-999.0,-999.0
117024,OTORA,2003,6,0.0,-999.0,-999.0
117024,OTORA,2003,7,0.0,-999.0,-999.0
117024,OTORA,2003,8,0.0,-999.0,-999.0
117024,OTORA,2003,9,0.0,-999.0,-999.0
117024,OTORA,2003,10,0.0,-999.0,-999.0
117024,OTORA,2003,11,0.0,-999.0,-999.0
117024,OTORA,2003,12,0.0,-999.0,-999.0
117024,OTORA,2004,1,37.2,-999.0,-999.0
117024,OTORA,2004,2,23.7,-999.0,-999.0
117024,OTORA,2004,3,2.3,-999.0,-999.0
117024,OTORA,2004,4,0.0,-999.0,-999.0
117024,OTORA,2004,5,0.0,-999.0,-999.0
117024,OTORA,2004,6,0.0,-999.0,-999.0
117024,OTORA,2004,7,5.8,-999.0,-999.0
