CODIGO,ESTACION,YEAR,MONTH,PP,TMAX,TMIN
110037,CERRO DE PASCO,1992,10,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1992,11,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1992,12,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,1,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,2,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,3,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,4,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,5,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,6,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,7,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,8,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,9,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,10,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,11,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1993,12,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,1,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,2,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,3,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,4,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,5,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,6,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,7,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,8,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,9,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,10,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,11,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1994,12,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,1,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,2,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,3,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,4,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,5,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,6,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,7,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,8,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,9,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,10,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,11,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1995,12,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,1,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,2,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,3,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,4,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,5,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,6,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,7,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,8,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,9,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,10,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,11,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1996,12,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,1,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,2,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,3,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,4,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,5,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,6,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,7,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,8,-999.0,-999.0,-999.0
110037,CERRO DE PASCO,1997,9,25.0,11.75,-0.61
110037,CERRO DE PASCO,1997,10,72.8,12.5,0.07
110037,CERRO DE PASCO,1997,11,125.3,11.48,1.26
110037,CERRO DE PASCO,1997,12,131.6,10.39,2.25
110037,CERRO DE PASCO,1998,1,91.5,10.57,2.85
110037,CERRO DE PASCO,1998,2,214.2,11.42,3.03
110037,CERRO DE PASCO,1998,3,110.5,11.66,3.08
110037,CERRO DE PASCO,1998,4,72.2,12.08,2.97
110037,CERRO DE PASCO,1998,5,14.5,12.69,-0.03
110037,CERRO DE PASCO,1998,6,11.4,11.07,-0.84
110037,CERRO DE PASCO,1998,7,0.0,11.42,-3.43
110037,CERRO DE PASCO,1998,8,1.5,11.46,-1.24
110037,CERRO DE PASCO,1998,9,25.4,12.53,-1.39
110037,CERRO DE PASCO,1998,10,130.5,11.25,0.89
110037,CERRO DE PASCO,1998,11,103.7,11.66,0.17
110037,CERRO DE PASCO,1998,12,69.0,10.85,1.18
110037,CERRO DE PASCO,1999,1,135.6,9.66,1.35
110037,CERRO DE PASCO,1999,2,176.8,9.09,1.5
110037,CERRO DE PASCO,1999,3,146.3,9.35,1.49
110037,CERRO DE PASCO,1999,4,68.9,9.58,0.57
110037,CERRO DE PASCO,1999,5,32.5,10.46,-0.45
110037,CERRO DE PASCO,1999,6,21.6,10.77,-1.51
110037,CERRO DE PASCO,1999,7,5.9,9.49,-2.33
110037,CERRO DE PASCO,1999,8,3.3,11.42,-3.21
110037,CERRO DE PASCO,1999,9,87.4,9.95,-0.87
110037,CERRO DE PASCO,1999,10,70.7,9.77,-0.53
110037,CERRO DE PASCO,1999,11,116.6,11.3,0.07
110037,CERRO DE PASCO,1999,12,124.0,-999.0,1.43
110037,CERRO DE PASCO,2000,1,189.1,-999.0,1.26
110037,CERRO DE PASCO,2000,2,153.1,-999.0,1.37
110037,CERRO DE PASCO,2000,3,132.5,-999.0,1.42
110037,CERRO DE PASCO,2000,4,42.8,-999.0,0.53
110037,CERRO DE PASCO,2000,5,43.6,-999.0,-0.29
110037,CERRO DE PASCO,2000,6,5.5,10.96,-0.6
110037,CERRO DE PASCO,2000,7,11.4,10.17,-2.17
110037,CERRO DE PASCO,2000,8,29.0,10.68,-1.79
110037,CERRO DE PASCO,2000,9,25.1,12.05,-1.22
110037,CERRO DE PASCO,2000,10,118.2,10.83,-0.26
110037,CERRO DE PASCO,2000,11,48.2,13.04,-1.1
110037,CERRO DE PASCO,2000,12,144.0,10.92,-0.12
110037,CERRO DE PASCO,2001,1,178.9,8.95,1.23
110037,CERRO DE PASCO,2001,2,142.9,9.69,1.46
110037,CERRO DE PASCO,2001,3,160.0,9.57,1.65
110037,CERRO DE PASCO,2001,4,52.7,10.44,-0.13
110037,CERRO DE PASCO,2001,5,62.0,10.47,0.1
110037,CERRO DE PASCO,2001,6,5.7,9.56,-2.27
110037,CERRO DE PASCO,2001,7,32.4,9.62,-1.53
110037,CERRO DE PASCO,2001,8,13.3,9.83,-3.25
110037,CERRO DE PASCO,2001,9,34.5,10.09,-0.56
110037,CERRO DE PASCO,2001,10,97.8,11.26,0.77
110037,CERRO DE PASCO,2001,11,88.9,10.58,1.64
110037,CERRO DE PASCO,2001,12,163.6,11.12,1.22
110037,CERRO DE PASCO,2002,1,37.0,11.4,1.5
110037,CERRO DE PASCO,2002,2,172.5,9.53,2.25
110037,CERRO DE PASCO,2002,3,150.1,9.77,1.87
110037,CERRO DE PASCO,2002,4,72.8,10.19,1.29
110037,CERRO DE PASCO,2002,5,44.3,10.49,0.04
110037,CERRO DE PASCO,2002,6,10.9,10.03,-1.77
110037,CERRO DE PASCO,2002,7,41.7,9.1,-0.66
110037,CERRO DE PASCO,2002,8,11.6,10.07,-1.62
110037,CERRO DE PASCO,2002,9,52.0,10.61,-0.41
110037,CERRO DE PASCO,2002,10,136.2,10.16,0.56
110037,CERRO DE PASCO,2002,11,100.5,9.93,1.52
110037,CERRO DE PASCO,2002,12,131.8,10.43,1.58
110037,CERRO DE PASCO,2003,1,124.2,10.7,2.29
110037,CERRO DE PASCO,2003,2,125.6,10.35,1.91
110037,CERRO DE PASCO,2003,3,174.7,9.35,1.66
110037,CERRO DE PASCO,2003,4,114.0,10.34,1.37
110037,CERRO DE PASCO,2003,5,39.2,10.33,0.62
110037,CERRO DE PASCO,2003,6,26.2,10.93,-1.2
110037,CERRO DE PASCO,2003,7,5.0,10.15,-1.95
110037,CERRO DE PASCO,2003,8,20.2,10.35,-2.13
110037,CERRO DE PASCO,2003,9,50.7,11.05,-1.11
110037,CERRO DE PASCO,2003,10,24.8,12.03,-0.23
110037,CERRO DE PASCO,2003,11,98.4,11.83,-0.02
110037,CERRO DE PASCO,2003,12,141.9,9.69,1.83
110037,CERRO DE PASCO,2004,1,69.6,11.75,0.63
110037,CERRO DE PASCO,2004,2,163.9,10.43,1.91
110037,CERRO DE PASCO,2004,3,69.1,10.56,1.93
110037,CERRO DE PASCO,2004,4,62.0,11.37,0.29
110037,CERRO DE PASCO,2004,5,36.7,11.27,-0.13
110037,CERRO DE PASCO,2004,6,30.6,9.41,-1.85
110037,CERRO DE PASCO,2004,7,24.0,9.42,-1.32
110037,CERRO DE PASCO,2004,8,29.6,9.19,-2.02
110037,CERRO DE PASCO,2004,9,112.6,8.82,-1.04
110037,CERRO DE PASCO,2004,10,88.7,10.24,0.9
110037,CERRO DE PASCO,2004,11,130.8,11.0,1.1
110037,CERRO DE PASCO,2004,12,151.5,10.45,1.84
110037,CERRO DE PASCO,2005,1,93.6,11.25,1.48
110037,CERRO DE PASCO,2005,2,138.4,11.01,2.1
110037,CERRO DE PASCO,2005,3,159.2,10.64,2.43
110037,CERRO DE PASCO,2005,4,53.3,11.31,1.14
110037,CERRO DE PASCO,2005,5,12.2,12.13,-0.26
110037,CERRO DE PASCO,2005,6,6.8,12.13,-2.24
110037,CERRO DE PASCO,2005,7,7.8,12.3,-3.1
110037,CERRO DE PASCO,2005,8,20.3,11.9,-3.0
110037,CERRO DE PASCO,2005,9,32.2,11.62,-0.48
110037,CERRO DE PASCO,2005,10,79.7,11.56,0.46
110037,CERRO DE PASCO,2005,11,85.9,12.37,-0.18
110037,CERRO DE PASCO,2005,12,85.3,10.37,1.45
110037,CERRO DE PASCO,2006,1,97.2,10.78,1.47
110037,CERRO DE PASCO,2006,2,110.4,10.81,1.82
110037,CERRO DE PASCO,2006,3,150.4,10.05,2.02
110037,CERRO DE PASCO,2006,4,97.0,10.62,0.91
110037,CERRO DE PASCO,2006,5,13.3,11.72,-1.41
110037,CERRO DE PASCO,2006,6,37.9,10.21,-0.87
110037,CERRO DE PASCO,2006,7,5.6,10.92,-3.36
110037,CERRO DE PASCO,2006,8,15.1,10.78,-0.76
110037,CERRO DE PASCO,2006,9,62.7,11.25,-1.43
110037,CERRO DE PASCO,2006,10,169.0,11.03,0.83
110037,CERRO DE PASCO,2006,11,134.2,10.46,1.34
110037,CERRO DE PASCO,2006,12,126.4,10.55,1.73
110037,CERRO DE PASCO,2007,1,92.8,10.73,2.56
110037,CERRO DE PASCO,2007,2,76.4,10.92,1.85
110037,CERRO DE PASCO,2007,3,183.9,9.49,1.86
110037,CERRO DE PASCO,2007,4,80.5,10.29,1.41
110037,CERRO DE PASCO,2007,5,63.9,11.34,-0.14
110037,CERRO DE PASCO,2007,6,0.0,11.29,-2.61
110037,CERRO DE PASCO,2007,7,17.1,10.72,-2.38
110037,CERRO DE PASCO,2007,8,5.4,11.8,-1.95
110037,CERRO DE PASCO,2007,9,30.4,10.2,-0.55
110037,CERRO DE PASCO,2007,10,88.0,10.75,-0.46
110037,CERRO DE PASCO,2007,11,101.1,10.95,0.27
110037,CERRO DE PASCO,2007,12,97.4,10.98,0.52
110037,CERRO DE PASCO,2008,1,135.8,9.38,1.8
110037,CERRO DE PASCO,2008,2,94.1,9.6,1.35
110037,CERRO DE PASCO,2008,3,50.2,9.63,1.02
110037,CERRO DE PASCO,2008,4,63.7,10.38,0.59
110037,CERRO DE PASCO,2008,5,11.6,10.94,-1.07
110037,CERRO DE PASCO,2008,6,26.8,10.71,-1.56
110037,CERRO DE PASCO,2008,7,6.2,10.98,-2.95
110037,CERRO DE PASCO,2008,8,13.2,12.07,-1.7
110037,CERRO DE PASCO,2008,9,58.4,11.36,-0.95
110037,CERRO DE PASCO,2008,10,103.3,10.72,0.73
110037,CERRO DE PASCO,2008,11,68.8,11.55,0.84
