NOMBRE,FECHA,PP,T
CABO INGA M,2026-01-14 12:00:00,0.0,29.2
CABO INGA M,2026-01-14 13:00:00,0.0,31.5
CABO INGA M,2026-01-14 14:00:00,0.0,33.1
CABO INGA M,2026-01-14 15:00:00,0.0,30.0
CABO INGA M,2026-01-14 16:00:00,0.0,28.8
CABO INGA M,2026-01-14 17:00:00,0.0,28.6
CABO INGA M,2026-01-14 18:00:00,0.0,27.8
CABO INGA M,2026-01-14 19:00:00,0.0,26.3
CABO INGA M,2026-01-14 20:00:00,0.0,24.1
CABO INGA M,2026-01-14 21:00:00,0.0,24.0
CABO INGA M,2026-01-14 22:00:00,0.0,24.0
CABO INGA M,2026-01-14 23:00:00,0.0,23.8
CABO INGA M,2026-01-15 00:00:00,0.0,23.6
CABO INGA M,2026-01-15 01:00:00,0.0,23.3
CABO INGA M,2026-01-15 02:00:00,0.0,23.2
CABO INGA M,2026-01-15 03:00:00,0.0,23.1
CABO INGA M,2026-01-15 04:00:00,0.1,22.7
CABO INGA M,2026-01-15 05:00:00,0.0,21.9
CABO INGA M,2026-01-15 06:00:00,0.0,21.5
CABO INGA M,2026-01-15 07:00:00,0.1,21.4
CABO INGA M,2026-01-15 08:00:00,0.0,21.6
CABO INGA M,2026-01-15 09:00:00,0.0,22.6
CABO INGA M,2026-01-15 10:00:00,0.0,24.7
CABO INGA M,2026-01-15 16:00:00,0.0,28.2
CABO INGA M,2026-01-15 11:00:00,0.0,25.4
CABO INGA M,2026-01-15 12:00:00,0.0,26.5
CABO INGA M,2026-01-15 13:00:00,0.0,28.6
CABO INGA M,2026-01-15 14:00:00,0.0,29.2
CABO INGA M,2026-01-15 15:00:00,0.0,29.0
CABO INGA M,2026-01-15 17:00:00,0.1,25.3
CABO INGA M,2026-01-15 18:00:00,0.1,22.8
CABO INGA M,2026-01-15 21:00:00,0.1,22.3
CABO INGA M,2026-01-15 22:00:00,0.1,22.3
CABO INGA M,2026-01-15 23:00:00,0.0,22.3
CABO INGA M,2026-01-16 02:00:00,0.3,21.5
CABO INGA M,2026-01-16 03:00:00,0.0,21.3
CABO INGA M,2026-01-16 04:00:00,0.0,21.2
CABO INGA M,2026-01-16 05:00:00,0.0,21.3
CABO INGA M,2026-01-16 06:00:00,0.0,21.3
CABO INGA M,2026-01-16 07:00:00,0.0,21.4
CABO INGA M,2026-01-16 08:00:00,0.0,21.8
CABO INGA M,2026-01-16 09:00:00,0.0,22.5
CABO INGA M,2026-01-16 10:00:00,0.1,23.4
CABO INGA M,2026-01-16 11:00:00,0.0,25.1
CABO INGA M,2026-01-16 12:00:00,0.0,27.6
CABO INGA M,2026-01-16 13:00:00,0.0,29.9
CABO INGA M,2026-01-16 14:00:00,0.0,31.8
CABO INGA M,2026-01-16 15:00:00,0.0,31.5
CABO INGA M,2026-01-16 16:00:00,0.0,30.2
CABO INGA M,2026-01-16 17:00:00,0.0,29.2
CABO INGA M,2026-01-16 18:00:00,0.0,27.9
CABO INGA M,2026-01-16 19:00:00,0.0,26.9
CABO INGA M,2026-01-16 20:00:00,0.1,25.3
CABO INGA M,2026-01-16 21:00:00,0.0,24.2
CABO INGA M,2026-01-16 22:00:00,0.0,24.1
CABO INGA M,2026-01-16 23:00:00,0.0,24.0
CABO INGA M,2026-01-17 00:00:00,0.0,23.9
CABO INGA M,2026-01-17 01:00:00,0.0,23.7
CABO INGA M,2026-01-17 02:00:00,0.0,23.4
CABO INGA M,2026-01-17 03:00:00,0.0,23.0
CABO INGA M,2026-01-17 04:00:00,0.0,23.0
CABO INGA M,2026-01-17 05:00:00,0.0,22.9
CABO INGA M,2026-01-17 06:00:00,0.0,22.8
CABO INGA M,2026-01-17 07:00:00,0.0,22.6
CABO INGA M,2026-01-17 08:00:00,0.0,23.1
CABO INGA M,2026-01-17 09:00:00,0.0,23.7
CABO INGA M,2026-01-17 10:00:00,0.0,25.3
CABO INGA M,2026-01-17 11:00:00,0.0,27.8
CABO INGA M,2026-01-17 12:00:00,0.0,28.2
CABO INGA M,2026-01-17 13:00:00,0.0,28.6
CABO INGA M,2026-01-17 14:00:00,0.0,28.1
CABO INGA M,2026-01-17 15:00:00,0.0,27.8
CABO INGA M,2026-01-17 16:00:00,0.0,27.1
CABO INGA M,2026-01-17 17:00:00,0.0,28.6
CABO INGA M,2026-01-17 18:00:00,0.0,28.0
CABO INGA M,2026-01-17 19:00:00,0.0,27.3
CABO INGA M,2026-01-17 20:00:00,0.0,26.8
CABO INGA M,2026-01-17 21:00:00,0.0,26.5
CABO INGA M,2026-01-17 22:00:00,0.0,26.2
CABO INGA M,2026-01-17 23:00:00,0.0,25.7
CABO INGA M,2026-01-18 00:00:00,0.0,24.7
CABO INGA M,2026-01-18 01:00:00,0.0,24.3
CABO INGA M,2026-01-18 02:00:00,0.0,23.6
CABO INGA M,2026-01-18 03:00:00,0.0,23.0
CABO INGA M,2026-01-18 04:00:00,0.0,22.0
CABO INGA M,2026-01-18 05:00:00,0.0,21.7
CABO INGA M,2026-01-18 06:00:00,0.0,21.1
CABO INGA M,2026-01-18 07:00:00,0.0,21.3
CABO INGA M,2026-01-18 08:00:00,0.0,22.2
CABO INGA M,2026-01-18 09:00:00,0.0,23.9
CABO INGA M,2026-01-18 10:00:00,0.0,27.3
CABO INGA M,2026-01-18 11:00:00,0.0,29.6
CABO INGA M,2026-01-18 12:00:00,0.0,30.5
CABO INGA M,2026-01-18 13:00:00,0.0,30.8
CABO INGA M,2026-01-18 14:00:00,0.0,29.9
CABO INGA M,2026-01-18 15:00:00,0.0,29.6
CABO INGA M,2026-01-18 16:00:00,0.0,29.8
CABO INGA M,2026-01-18 17:00:00,0.0,28.8
CABO INGA M,2026-01-18 18:00:00,0.0,28.1
CABO INGA M,2026-01-18 19:00:00,0.0,27.2
CABO INGA M,2026-01-18 20:00:00,0.0,25.8
CABO INGA M,2026-01-18 21:00:00,0.0,25.3
CABO INGA M,2026-01-18 22:00:00,0.0,24.9
CABO INGA M,2026-01-18 23:00:00,0.0,24.0
CABO INGA M,2026-01-19 00:00:00,0.0,23.9
CABO INGA M,2026-01-19 01:00:00,0.4,22.7
CABO INGA M,2026-01-19 02:00:00,0.1,22.2
CABO INGA M,2026-01-19 03:00:00,0.0,21.9
CABO INGA M,2026-01-19 04:00:00,0.0,21.9
CABO INGA M,2026-01-19 05:00:00,0.0,21.7
CABO INGA M,2026-01-19 06:00:00,0.0,21.6
CABO INGA M,2026-01-19 07:00:00,0.0,21.6
CABO INGA M,2026-01-19 08:00:00,0.0,22.0
CABO INGA M,2026-01-19 09:00:00,0.0,23.5
CABO INGA M,2026-01-19 10:00:00,0.0,25.3
