NOMBRE,FECHA,PP,T
SAPILLICA,2026-01-14 11:00:00,0.0,21.0
SAPILLICA,2026-01-14 12:00:00,0.0,21.1
SAPILLICA,2026-01-14 13:00:00,0.0,21.8
SAPILLICA,2026-01-14 14:00:00,0.0,21.0
SAPILLICA,2026-01-14 15:00:00,0.0,20.0
SAPILLICA,2026-01-14 16:00:00,0.8,19.3
SAPILLICA,2026-01-14 17:00:00,0.7,18.3
SAPILLICA,2026-01-14 18:00:00,0.0,18.2
SAPILLICA,2026-01-14 19:00:00,0.1,17.9
SAPILLICA,2026-01-14 20:00:00,0.1,17.4
SAPILLICA,2026-01-14 21:00:00,1.3,16.9
SAPILLICA,2026-01-14 22:00:00,2.2,16.9
SAPILLICA,2026-01-14 23:00:00,0.8,16.6
SAPILLICA,2026-01-15 00:00:00,0.1,16.5
SAPILLICA,2026-01-15 01:00:00,0.5,16.4
SAPILLICA,2026-01-15 02:00:00,0.2,16.2
SAPILLICA,2026-01-15 03:00:00,1.5,16.2
SAPILLICA,2026-01-15 04:00:00,1.3,16.1
SAPILLICA,2026-01-15 05:00:00,0.7,15.9
SAPILLICA,2026-01-15 06:00:00,0.3,15.8
SAPILLICA,2026-01-15 07:00:00,0.1,15.6
SAPILLICA,2026-01-15 08:00:00,0.1,15.8
SAPILLICA,2026-01-15 09:00:00,0.0,16.4
SAPILLICA,2026-01-15 10:00:00,0.0,17.1
SAPILLICA,2026-01-15 15:00:00,1.4,16.9
SAPILLICA,2026-01-15 16:00:00,0.1,16.7
SAPILLICA,2026-01-15 17:00:00,0.0,16.5
SAPILLICA,2026-01-15 18:00:00,2.1,16.3
SAPILLICA,2026-01-15 19:00:00,1.0,16.2
SAPILLICA,2026-01-15 21:00:00,1.1,16.2
SAPILLICA,2026-01-15 22:00:00,0.3,16.3
SAPILLICA,2026-01-15 23:00:00,0.1,16.2
SAPILLICA,2026-01-16 02:00:00,0.1,16.0
SAPILLICA,2026-01-16 03:00:00,0.0,16.1
SAPILLICA,2026-01-16 04:00:00,0.1,16.1
SAPILLICA,2026-01-16 05:00:00,0.0,16.1
SAPILLICA,2026-01-16 06:00:00,0.0,15.8
SAPILLICA,2026-01-16 07:00:00,0.0,15.8
SAPILLICA,2026-01-16 08:00:00,0.0,16.3
SAPILLICA,2026-01-16 09:00:00,0.0,17.1
SAPILLICA,2026-01-16 10:00:00,0.0,18.5
SAPILLICA,2026-01-16 11:00:00,0.0,19.0
SAPILLICA,2026-01-16 12:00:00,0.0,19.6
SAPILLICA,2026-01-16 13:00:00,0.0,19.7
SAPILLICA,2026-01-16 14:00:00,0.2,18.4
SAPILLICA,2026-01-16 15:00:00,0.6,18.4
SAPILLICA,2026-01-16 16:00:00,0.1,18.2
SAPILLICA,2026-01-16 17:00:00,1.8,18.0
SAPILLICA,2026-01-16 18:00:00,2.0,18.1
SAPILLICA,2026-01-16 19:00:00,0.3,17.8
SAPILLICA,2026-01-16 21:00:00,0.0,17.7
SAPILLICA,2026-01-16 22:00:00,0.3,17.4
SAPILLICA,2026-01-16 23:00:00,0.1,17.3
SAPILLICA,2026-01-17 00:00:00,0.1,17.4
SAPILLICA,2026-01-17 01:00:00,0.0,17.3
SAPILLICA,2026-01-17 02:00:00,0.2,17.0
SAPILLICA,2026-01-17 03:00:00,0.1,16.6
SAPILLICA,2026-01-17 04:00:00,0.1,16.5
SAPILLICA,2026-01-17 05:00:00,0.0,16.8
SAPILLICA,2026-01-17 06:00:00,0.0,16.6
SAPILLICA,2026-01-17 07:00:00,0.0,16.7
SAPILLICA,2026-01-17 08:00:00,0.0,17.5
SAPILLICA,2026-01-17 09:00:00,0.0,18.7
SAPILLICA,2026-01-17 10:00:00,0.0,20.5
SAPILLICA,2026-01-17 11:00:00,0.0,21.4
SAPILLICA,2026-01-17 12:00:00,0.0,22.8
SAPILLICA,2026-01-17 13:00:00,0.0,21.4
SAPILLICA,2026-01-17 14:00:00,0.0,22.8
SAPILLICA,2026-01-17 15:00:00,0.0,22.8
SAPILLICA,2026-01-17 16:00:00,0.4,20.5
SAPILLICA,2026-01-17 17:00:00,0.1,20.0
SAPILLICA,2026-01-17 18:00:00,0.0,20.0
SAPILLICA,2026-01-17 19:00:00,0.3,19.3
SAPILLICA,2026-01-17 20:00:00,0.0,18.5
SAPILLICA,2026-01-17 21:00:00,0.0,17.9
SAPILLICA,2026-01-17 22:00:00,0.1,17.4
SAPILLICA,2026-01-17 23:00:00,0.0,17.6
SAPILLICA,2026-01-18 00:00:00,0.1,17.1
SAPILLICA,2026-01-18 01:00:00,0.0,16.6
SAPILLICA,2026-01-18 02:00:00,0.0,16.1
SAPILLICA,2026-01-18 03:00:00,0.0,15.7
SAPILLICA,2026-01-18 04:00:00,0.0,16.2
SAPILLICA,2026-01-18 05:00:00,0.0,15.2
SAPILLICA,2026-01-18 06:00:00,0.0,15.7
SAPILLICA,2026-01-18 07:00:00,0.0,16.0
SAPILLICA,2026-01-18 08:00:00,0.0,16.6
SAPILLICA,2026-01-18 09:00:00,0.0,18.0
SAPILLICA,2026-01-18 10:00:00,0.0,18.9
SAPILLICA,2026-01-18 11:00:00,0.0,19.1
SAPILLICA,2026-01-18 12:00:00,0.0,20.6
SAPILLICA,2026-01-18 13:00:00,0.0,20.9
SAPILLICA,2026-01-18 14:00:00,0.0,20.1
SAPILLICA,2026-01-18 15:00:00,0.0,19.3
SAPILLICA,2026-01-18 16:00:00,0.0,18.8
SAPILLICA,2026-01-18 17:00:00,0.0,18.7
SAPILLICA,2026-01-18 18:00:00,0.0,18.6
SAPILLICA,2026-01-18 19:00:00,0.8,18.0
SAPILLICA,2026-01-18 20:00:00,,
SAPILLICA,2026-01-18 21:00:00,,
SAPILLICA,2026-01-18 22:00:00,0.5,16.4
SAPILLICA,2026-01-18 23:00:00,0.1,16.4
