NOMBRE,FECHA,PP,T
PONGO DE MAINIQUE,2026-01-14 12:00:00,0.0,26.4
PONGO DE MAINIQUE,2026-01-14 13:00:00,0.2,25.4
PONGO DE MAINIQUE,2026-01-14 14:00:00,0.4,24.5
PONGO DE MAINIQUE,2026-01-14 15:00:00,0.0,25.3
PONGO DE MAINIQUE,2026-01-14 16:00:00,0.0,24.7
PONGO DE MAINIQUE,2026-01-14 17:00:00,0.0,23.8
PONGO DE MAINIQUE,2026-01-14 18:00:00,0.0,24.5
PONGO DE MAINIQUE,2026-01-14 19:00:00,0.0,23.9
PONGO DE MAINIQUE,2026-01-14 20:00:00,0.0,22.8
PONGO DE MAINIQUE,2026-01-14 21:00:00,0.0,22.1
PONGO DE MAINIQUE,2026-01-14 22:00:00,0.0,21.9
PONGO DE MAINIQUE,2026-01-14 23:00:00,0.0,21.8
PONGO DE MAINIQUE,2026-01-15 00:00:00,0.0,21.5
PONGO DE MAINIQUE,2026-01-15 01:00:00,0.0,21.6
PONGO DE MAINIQUE,2026-01-15 02:00:00,0.0,21.6
PONGO DE MAINIQUE,2026-01-15 03:00:00,0.0,21.7
PONGO DE MAINIQUE,2026-01-15 04:00:00,0.0,21.7
PONGO DE MAINIQUE,2026-01-15 05:00:00,0.0,21.6
PONGO DE MAINIQUE,2026-01-15 06:00:00,0.0,21.6
PONGO DE MAINIQUE,2026-01-15 07:00:00,0.0,21.6
PONGO DE MAINIQUE,2026-01-15 08:00:00,0.0,22.0
PONGO DE MAINIQUE,2026-01-15 09:00:00,0.0,22.8
PONGO DE MAINIQUE,2026-01-15 10:00:00,0.0,25.1
PONGO DE MAINIQUE,2026-01-15 16:00:00,0.0,25.5
PONGO DE MAINIQUE,2026-01-15 17:00:00,0.0,24.7
PONGO DE MAINIQUE,2026-01-15 18:00:00,0.0,24.3
PONGO DE MAINIQUE,2026-01-15 21:00:00,0.0,22.4
PONGO DE MAINIQUE,2026-01-15 22:00:00,0.0,22.0
PONGO DE MAINIQUE,2026-01-15 23:00:00,0.0,21.9
PONGO DE MAINIQUE,2026-01-16 02:00:00,0.0,22.0
PONGO DE MAINIQUE,2026-01-16 03:00:00,0.0,21.9
PONGO DE MAINIQUE,2026-01-16 04:00:00,0.0,21.7
PONGO DE MAINIQUE,2026-01-16 05:00:00,0.0,21.4
PONGO DE MAINIQUE,2026-01-16 06:00:00,0.0,21.2
PONGO DE MAINIQUE,2026-01-16 07:00:00,0.0,21.3
PONGO DE MAINIQUE,2026-01-16 08:00:00,0.0,21.7
PONGO DE MAINIQUE,2026-01-16 09:00:00,0.0,22.5
PONGO DE MAINIQUE,2026-01-16 10:00:00,0.0,24.3
PONGO DE MAINIQUE,2026-01-16 11:00:00,0.0,27.7
PONGO DE MAINIQUE,2026-01-16 12:00:00,0.0,29.0
PONGO DE MAINIQUE,2026-01-16 13:00:00,0.0,30.0
PONGO DE MAINIQUE,2026-01-16 14:00:00,0.0,30.2
PONGO DE MAINIQUE,2026-01-16 15:00:00,0.0,30.2
PONGO DE MAINIQUE,2026-01-16 16:00:00,0.0,30.0
PONGO DE MAINIQUE,2026-01-16 17:00:00,0.0,29.0
PONGO DE MAINIQUE,2026-01-16 18:00:00,0.0,28.4
PONGO DE MAINIQUE,2026-01-16 19:00:00,0.0,27.0
PONGO DE MAINIQUE,2026-01-16 20:00:00,0.0,25.5
PONGO DE MAINIQUE,2026-01-16 21:00:00,0.0,24.6
PONGO DE MAINIQUE,2026-01-16 22:00:00,0.0,24.3
PONGO DE MAINIQUE,2026-01-16 23:00:00,0.0,23.6
PONGO DE MAINIQUE,2026-01-17 00:00:00,0.0,23.5
PONGO DE MAINIQUE,2026-01-17 01:00:00,0.0,23.0
PONGO DE MAINIQUE,2026-01-17 02:00:00,0.0,22.9
PONGO DE MAINIQUE,2026-01-17 03:00:00,0.0,22.9
PONGO DE MAINIQUE,2026-01-17 04:00:00,1.4,22.8
PONGO DE MAINIQUE,2026-01-17 05:00:00,11.0,22.5
PONGO DE MAINIQUE,2026-01-17 06:00:00,1.0,22.3
PONGO DE MAINIQUE,2026-01-17 07:00:00,3.6,21.7
PONGO DE MAINIQUE,2026-01-17 08:00:00,0.8,21.1
PONGO DE MAINIQUE,2026-01-17 09:00:00,0.2,21.6
PONGO DE MAINIQUE,2026-01-17 10:00:00,0.0,22.4
PONGO DE MAINIQUE,2026-01-17 11:00:00,0.0,23.5
PONGO DE MAINIQUE,2026-01-17 12:00:00,0.0,24.7
PONGO DE MAINIQUE,2026-01-17 13:00:00,0.0,25.3
PONGO DE MAINIQUE,2026-01-17 14:00:00,0.0,25.8
PONGO DE MAINIQUE,2026-01-17 15:00:00,0.0,26.3
PONGO DE MAINIQUE,2026-01-17 16:00:00,0.0,28.9
PONGO DE MAINIQUE,2026-01-17 17:00:00,0.0,28.3
PONGO DE MAINIQUE,2026-01-17 18:00:00,0.0,26.4
PONGO DE MAINIQUE,2026-01-17 19:00:00,0.0,25.3
