NOMBRE,FECHA,PP,T
SATIPO,2026-01-14 11:00:00,0.0,27.5
SATIPO,2026-01-14 12:00:00,0.0,28.9
SATIPO,2026-01-14 13:00:00,0.0,30.8
SATIPO,2026-01-14 14:00:00,0.0,31.1
SATIPO,2026-01-14 15:00:00,0.0,32.1
SATIPO,2026-01-14 16:00:00,0.0,29.5
SATIPO,2026-01-14 17:00:00,0.0,28.9
SATIPO,2026-01-14 18:00:00,0.0,29.2
SATIPO,2026-01-14 19:00:00,11.4,25.9
SATIPO,2026-01-14 20:00:00,4.2,23.2
SATIPO,2026-01-14 21:00:00,0.0,23.0
SATIPO,2026-01-14 22:00:00,0.0,22.9
SATIPO,2026-01-14 23:00:00,0.3,22.8
SATIPO,2026-01-15 00:00:00,0.0,22.5
SATIPO,2026-01-15 01:00:00,0.0,22.4
SATIPO,2026-01-15 02:00:00,0.0,22.5
SATIPO,2026-01-15 03:00:00,0.0,22.4
SATIPO,2026-01-15 04:00:00,0.0,22.3
SATIPO,2026-01-15 05:00:00,0.3,22.4
SATIPO,2026-01-15 06:00:00,0.3,22.4
SATIPO,2026-01-15 07:00:00,0.9,22.2
SATIPO,2026-01-15 08:00:00,0.6,22.4
SATIPO,2026-01-15 09:00:00,0.0,22.9
SATIPO,2026-01-15 10:00:00,0.3,25.2
SATIPO,2026-01-15 15:00:00,0.0,29.8
SATIPO,2026-01-15 16:00:00,0.0,29.2
SATIPO,2026-01-15 17:00:00,0.3,27.2
SATIPO,2026-01-15 18:00:00,0.0,24.5
SATIPO,2026-01-15 11:00:00,0.0,27.6
SATIPO,2026-01-15 12:00:00,0.0,28.0
SATIPO,2026-01-15 13:00:00,0.0,28.9
SATIPO,2026-01-15 14:00:00,0.0,30.2
SATIPO,2026-01-15 19:00:00,0.0,23.7
SATIPO,2026-01-15 21:00:00,0.0,22.8
SATIPO,2026-01-15 22:00:00,0.0,22.7
SATIPO,2026-01-15 23:00:00,0.0,22.5
SATIPO,2026-01-16 02:00:00,0.0,22.0
SATIPO,2026-01-16 03:00:00,0.0,22.0
SATIPO,2026-01-16 04:00:00,0.0,22.0
SATIPO,2026-01-16 05:00:00,0.0,22.1
SATIPO,2026-01-16 06:00:00,0.0,22.1
SATIPO,2026-01-16 07:00:00,0.0,22.3
SATIPO,2026-01-16 08:00:00,0.0,23.4
SATIPO,2026-01-16 09:00:00,0.0,25.3
SATIPO,2026-01-16 10:00:00,0.0,27.2
SATIPO,2026-01-16 11:00:00,0.0,29.0
SATIPO,2026-01-16 12:00:00,0.0,29.7
SATIPO,2026-01-16 13:00:00,0.0,30.9
SATIPO,2026-01-16 14:00:00,0.0,26.3
SATIPO,2026-01-16 15:00:00,0.0,27.6
SATIPO,2026-01-16 16:00:00,0.0,29.7
SATIPO,2026-01-16 17:00:00,0.0,29.0
SATIPO,2026-01-16 18:00:00,0.0,27.4
SATIPO,2026-01-16 19:00:00,0.0,24.8
SATIPO,2026-01-16 20:00:00,0.0,23.6
SATIPO,2026-01-16 21:00:00,0.0,22.5
SATIPO,2026-01-16 22:00:00,0.0,22.2
SATIPO,2026-01-16 23:00:00,0.0,22.2
SATIPO,2026-01-17 00:00:00,0.0,22.3
SATIPO,2026-01-17 01:00:00,0.0,22.2
SATIPO,2026-01-17 02:00:00,0.0,22.1
SATIPO,2026-01-17 03:00:00,0.0,22.1
SATIPO,2026-01-17 04:00:00,0.0,22.0
SATIPO,2026-01-17 05:00:00,0.0,21.9
SATIPO,2026-01-17 06:00:00,0.0,21.6
SATIPO,2026-01-17 07:00:00,0.0,22.1
SATIPO,2026-01-17 08:00:00,0.0,24.0
SATIPO,2026-01-17 09:00:00,0.0,26.3
SATIPO,2026-01-17 10:00:00,0.0,28.7
SATIPO,2026-01-17 11:00:00,0.0,30.4
SATIPO,2026-01-17 12:00:00,1.2,28.9
SATIPO,2026-01-17 13:00:00,0.0,27.9
SATIPO,2026-01-17 14:00:00,0.0,28.3
SATIPO,2026-01-17 15:00:00,15.9,24.3
SATIPO,2026-01-17 16:00:00,12.3,22.3
SATIPO,2026-01-17 17:00:00,2.1,22.3
SATIPO,2026-01-17 18:00:00,0.0,22.7
SATIPO,2026-01-17 19:00:00,0.0,22.5
SATIPO,2026-01-17 20:00:00,0.3,21.9
SATIPO,2026-01-17 21:00:00,0.0,21.5
SATIPO,2026-01-17 22:00:00,0.0,21.6
SATIPO,2026-01-17 23:00:00,0.0,21.8
SATIPO,2026-01-18 00:00:00,0.0,21.9
SATIPO,2026-01-18 01:00:00,0.0,21.7
SATIPO,2026-01-18 02:00:00,0.0,21.5
SATIPO,2026-01-18 03:00:00,0.0,21.5
SATIPO,2026-01-18 04:00:00,0.0,21.6
SATIPO,2026-01-18 05:00:00,0.0,21.7
SATIPO,2026-01-18 06:00:00,0.3,21.8
SATIPO,2026-01-18 07:00:00,0.6,22.0
SATIPO,2026-01-18 08:00:00,0.0,22.4
SATIPO,2026-01-18 09:00:00,0.0,23.5
