NOMBRE,FECHA,PP,T
EL TAMBO,2026-01-15 01:00:00,0.0,22.3
EL TAMBO,2026-01-15 02:00:00,0.0,22.1
EL TAMBO,2026-01-15 03:00:00,0.0,21.8
EL TAMBO,2026-01-15 04:00:00,0.0,21.1
EL TAMBO,2026-01-15 05:00:00,0.0,21.0
EL TAMBO,2026-01-15 06:00:00,0.0,20.9
EL TAMBO,2026-01-15 07:00:00,0.0,20.8
EL TAMBO,2026-01-15 08:00:00,0.0,20.8
EL TAMBO,2026-01-15 09:00:00,0.0,21.4
EL TAMBO,2026-01-15 10:00:00,0.0,22.5
EL TAMBO,2026-01-15 11:00:00,0.0,23.1
EL TAMBO,2026-01-15 12:00:00,0.2,22.3
EL TAMBO,2026-01-15 13:00:00,0.0,21.9
EL TAMBO,2026-01-15 14:00:00,0.6,21.0
EL TAMBO,2026-01-15 15:00:00,2.4,20.3
EL TAMBO,2026-01-15 16:00:00,0.8,20.1
EL TAMBO,2026-01-15 17:00:00,3.8,19.9
EL TAMBO,2026-01-15 18:00:00,4.4,19.9
EL TAMBO,2026-01-15 21:00:00,1.4,19.3
EL TAMBO,2026-01-15 22:00:00,0.6,19.2
EL TAMBO,2026-01-15 23:00:00,0.2,19.1
EL TAMBO,2026-01-16 02:00:00,0.4,18.9
EL TAMBO,2026-01-16 03:00:00,0.0,19.1
EL TAMBO,2026-01-16 04:00:00,0.0,19.2
EL TAMBO,2026-01-16 05:00:00,0.0,19.2
EL TAMBO,2026-01-16 06:00:00,0.0,19.2
EL TAMBO,2026-01-16 07:00:00,0.0,19.1
EL TAMBO,2026-01-16 08:00:00,0.0,20.0
EL TAMBO,2026-01-16 09:00:00,0.0,21.1
EL TAMBO,2026-01-16 10:00:00,0.0,23.3
EL TAMBO,2026-01-16 11:00:00,0.0,24.5
EL TAMBO,2026-01-16 12:00:00,0.0,25.1
EL TAMBO,2026-01-16 13:00:00,0.0,26.8
EL TAMBO,2026-01-16 14:00:00,0.0,27.3
EL TAMBO,2026-01-16 15:00:00,0.0,27.0
EL TAMBO,2026-01-16 16:00:00,0.0,26.1
EL TAMBO,2026-01-16 17:00:00,0.0,25.4
EL TAMBO,2026-01-16 18:00:00,0.2,24.3
EL TAMBO,2026-01-16 19:00:00,0.0,23.2
EL TAMBO,2026-01-16 20:00:00,0.0,22.6
EL TAMBO,2026-01-16 21:00:00,0.0,22.3
EL TAMBO,2026-01-16 22:00:00,0.0,21.8
EL TAMBO,2026-01-16 23:00:00,0.0,21.5
EL TAMBO,2026-01-17 00:00:00,0.0,21.4
EL TAMBO,2026-01-17 01:00:00,0.0,21.1
EL TAMBO,2026-01-17 02:00:00,0.0,20.8
EL TAMBO,2026-01-17 03:00:00,0.0,20.6
EL TAMBO,2026-01-17 04:00:00,0.0,20.4
EL TAMBO,2026-01-17 05:00:00,0.0,20.2
EL TAMBO,2026-01-17 06:00:00,0.0,20.3
EL TAMBO,2026-01-17 07:00:00,0.0,20.4
EL TAMBO,2026-01-17 08:00:00,0.0,21.1
EL TAMBO,2026-01-17 09:00:00,0.0,23.3
EL TAMBO,2026-01-17 10:00:00,0.0,24.7
EL TAMBO,2026-01-17 11:00:00,0.0,26.0
EL TAMBO,2026-01-17 12:00:00,0.0,28.0
EL TAMBO,2026-01-17 13:00:00,0.0,29.6
EL TAMBO,2026-01-17 14:00:00,0.0,30.7
EL TAMBO,2026-01-17 15:00:00,0.0,32.5
EL TAMBO,2026-01-17 16:00:00,0.0,32.9
EL TAMBO,2026-01-17 17:00:00,0.0,32.1
EL TAMBO,2026-01-17 18:00:00,0.0,28.9
EL TAMBO,2026-01-17 19:00:00,0.0,26.8
EL TAMBO,2026-01-17 20:00:00,0.0,25.3
EL TAMBO,2026-01-17 21:00:00,0.0,24.1
EL TAMBO,2026-01-17 22:00:00,0.0,23.2
EL TAMBO,2026-01-17 23:00:00,0.2,22.9
EL TAMBO,2026-01-18 00:00:00,0.2,22.6
EL TAMBO,2026-01-18 01:00:00,0.2,22.2
EL TAMBO,2026-01-18 02:00:00,0.4,22.1
EL TAMBO,2026-01-18 03:00:00,0.0,21.9
EL TAMBO,2026-01-18 04:00:00,0.0,21.7
EL TAMBO,2026-01-18 05:00:00,0.0,21.5
EL TAMBO,2026-01-18 06:00:00,0.0,21.5
EL TAMBO,2026-01-18 07:00:00,0.0,21.4
EL TAMBO,2026-01-18 08:00:00,0.0,21.2
EL TAMBO,2026-01-18 09:00:00,0.0,22.3
EL TAMBO,2026-01-18 10:00:00,0.0,24.2
EL TAMBO,2026-01-18 11:00:00,0.0,26.5
EL TAMBO,2026-01-18 12:00:00,0.0,28.2
EL TAMBO,2026-01-18 13:00:00,0.0,28.9
EL TAMBO,2026-01-18 14:00:00,0.0,29.1
EL TAMBO,2026-01-18 15:00:00,0.0,30.0
EL TAMBO,2026-01-18 16:00:00,0.0,29.7
EL TAMBO,2026-01-18 17:00:00,0.0,29.2
EL TAMBO,2026-01-18 18:00:00,0.0,28.2
EL TAMBO,2026-01-18 19:00:00,0.0,26.1
EL TAMBO,2026-01-18 20:00:00,0.0,24.2
EL TAMBO,2026-01-18 21:00:00,0.0,23.2
EL TAMBO,2026-01-18 22:00:00,0.0,22.8
EL TAMBO,2026-01-18 23:00:00,0.0,22.6
EL TAMBO,2026-01-19 00:00:00,0.0,22.6
EL TAMBO,2026-01-19 01:00:00,0.0,22.5
EL TAMBO,2026-01-19 02:00:00,0.0,22.4
EL TAMBO,2026-01-19 03:00:00,0.0,22.3
EL TAMBO,2026-01-19 04:00:00,0.0,22.3
EL TAMBO,2026-01-19 05:00:00,0.0,22.3
EL TAMBO,2026-01-19 06:00:00,0.0,22.3
EL TAMBO,2026-01-19 07:00:00,0.0,22.1
EL TAMBO,2026-01-19 08:00:00,0.0,22.2
EL TAMBO,2026-01-19 09:00:00,0.0,23.6
EL TAMBO,2026-01-19 10:00:00,0.0,25.3
EL TAMBO,2026-01-19 11:00:00,0.0,27.6
EL TAMBO,2026-01-19 12:00:00,0.0,29.0
EL TAMBO,2026-01-19 13:00:00,0.0,29.6
EL TAMBO,2026-01-19 14:00:00,0.0,29.9
EL TAMBO,2026-01-19 15:00:00,0.0,30.6
EL TAMBO,2026-01-19 16:00:00,0.0,30.1
EL TAMBO,2026-01-19 17:00:00,0.0,30.8
EL TAMBO,2026-01-19 18:00:00,0.0,28.4
EL TAMBO,2026-01-19 19:00:00,0.0,26.0
EL TAMBO,2026-01-19 20:00:00,0.0,24.7
EL TAMBO,2026-01-19 21:00:00,0.0,24.1
EL TAMBO,2026-01-19 22:00:00,0.0,23.7
EL TAMBO,2026-01-19 23:00:00,0.0,23.4
EL TAMBO,2026-01-20 00:00:00,0.2,22.3
EL TAMBO,2026-01-20 01:00:00,0.2,21.9
EL TAMBO,2026-01-20 02:00:00,0.0,21.5
EL TAMBO,2026-01-20 03:00:00,0.0,21.6
EL TAMBO,2026-01-20 04:00:00,0.0,21.4
EL TAMBO,2026-01-20 05:00:00,0.0,21.3
EL TAMBO,2026-01-20 06:00:00,0.0,21.4
EL TAMBO,2026-01-20 07:00:00,0.0,21.3
EL TAMBO,2026-01-20 08:00:00,0.0,21.9
EL TAMBO,2026-01-20 09:00:00,0.0,24.5
EL TAMBO,2026-01-20 10:00:00,0.0,26.6
EL TAMBO,2026-01-20 11:00:00,0.0,28.4
EL TAMBO,2026-01-20 12:00:00,0.0,30.9
EL TAMBO,2026-01-20 13:00:00,0.0,32.6
EL TAMBO,2026-01-20 14:00:00,0.0,32.6
EL TAMBO,2026-01-20 15:00:00,0.0,32.6
EL TAMBO,2026-01-20 16:00:00,0.0,31.7
EL TAMBO,2026-01-20 17:00:00,0.0,29.9
EL TAMBO,2026-01-20 18:00:00,0.0,28.3
EL TAMBO,2026-01-20 19:00:00,0.0,26.7
EL TAMBO,2026-01-20 20:00:00,0.0,25.6
EL TAMBO,2026-01-20 21:00:00,0.0,24.5
EL TAMBO,2026-01-20 22:00:00,0.0,23.6
EL TAMBO,2026-01-20 23:00:00,0.0,23.2
EL TAMBO,2026-01-21 00:00:00,0.0,22.9
EL TAMBO,2026-01-21 01:00:00,0.0,22.6
EL TAMBO,2026-01-21 02:00:00,0.0,22.3
EL TAMBO,2026-01-21 03:00:00,0.0,21.7
EL TAMBO,2026-01-21 04:00:00,0.0,21.3
EL TAMBO,2026-01-21 05:00:00,0.0,21.0
EL TAMBO,2026-01-21 06:00:00,0.0,21.2
EL TAMBO,2026-01-21 07:00:00,0.0,21.4
EL TAMBO,2026-01-21 08:00:00,0.0,21.6
EL TAMBO,2026-01-21 10:00:00,0.0,22.3
EL TAMBO,2026-01-21 11:00:00,0.0,23.8
EL TAMBO,2026-01-21 12:00:00,0.0,25.4
EL TAMBO,2026-01-21 13:00:00,0.0,27.0
EL TAMBO,2026-01-21 14:00:00,0.0,28.3
EL TAMBO,2026-01-21 15:00:00,0.0,28.0
EL TAMBO,2026-01-21 17:00:00,0.0,27.9
EL TAMBO,2026-01-21 18:00:00,0.0,27.4
EL TAMBO,2026-01-21 19:00:00,0.0,26.0
EL TAMBO,2026-01-21 20:00:00,0.0,24.7
EL TAMBO,2026-01-21 21:00:00,0.0,23.8
EL TAMBO,2026-01-21 22:00:00,0.0,23.4
EL TAMBO,2026-01-21 23:00:00,0.0,23.3
EL TAMBO,2026-01-22 00:00:00,0.0,23.0
EL TAMBO,2026-01-22 01:00:00,0.0,22.8
EL TAMBO,2026-01-22 02:00:00,0.0,22.7
EL TAMBO,2026-01-22 03:00:00,0.0,22.3
EL TAMBO,2026-01-22 04:00:00,0.0,22.2
EL TAMBO,2026-01-22 05:00:00,0.0,22.0
EL TAMBO,2026-01-22 06:00:00,0.0,21.9
EL TAMBO,2026-01-22 07:00:00,0.0,21.4
