NOMBRE,FECHA,PP,T
BAMBAMARCA M,2026-01-14 12:00:00,0.0,18.0
BAMBAMARCA M,2026-01-14 13:00:00,0.0,18.7
BAMBAMARCA M,2026-01-14 14:00:00,0.0,18.6
BAMBAMARCA M,2026-01-14 15:00:00,0.2,19.0
BAMBAMARCA M,2026-01-14 16:00:00,1.5,17.1
BAMBAMARCA M,2026-01-14 17:00:00,0.2,15.6
BAMBAMARCA M,2026-01-14 18:00:00,0.0,15.3
BAMBAMARCA M,2026-01-14 19:00:00,0.0,15.0
BAMBAMARCA M,2026-01-14 20:00:00,0.7,14.3
BAMBAMARCA M,2026-01-14 21:00:00,0.5,14.1
BAMBAMARCA M,2026-01-14 22:00:00,0.5,13.8
BAMBAMARCA M,2026-01-14 23:00:00,0.0,13.7
BAMBAMARCA M,2026-01-15 00:00:00,0.0,13.5
BAMBAMARCA M,2026-01-15 01:00:00,0.2,13.4
BAMBAMARCA M,2026-01-15 02:00:00,0.0,13.3
BAMBAMARCA M,2026-01-15 03:00:00,0.0,13.1
BAMBAMARCA M,2026-01-15 04:00:00,0.0,12.8
BAMBAMARCA M,2026-01-15 05:00:00,0.0,12.7
BAMBAMARCA M,2026-01-15 06:00:00,0.2,12.8
BAMBAMARCA M,2026-01-15 07:00:00,1.0,12.9
BAMBAMARCA M,2026-01-15 08:00:00,1.2,13.1
BAMBAMARCA M,2026-01-15 09:00:00,0.7,13.5
BAMBAMARCA M,2026-01-15 10:00:00,0.5,14.0
BAMBAMARCA M,2026-01-15 16:00:00,5.2,15.3
BAMBAMARCA M,2026-01-15 17:00:00,2.5,14.1
BAMBAMARCA M,2026-01-15 11:00:00,0.0,15.8
BAMBAMARCA M,2026-01-15 12:00:00,0.0,17.7
BAMBAMARCA M,2026-01-15 13:00:00,0.2,19.0
BAMBAMARCA M,2026-01-15 14:00:00,0.2,18.1
BAMBAMARCA M,2026-01-15 15:00:00,0.0,17.6
BAMBAMARCA M,2026-01-15 18:00:00,4.0,13.5
BAMBAMARCA M,2026-01-15 19:00:00,4.5,13.3
BAMBAMARCA M,2026-01-15 20:00:00,6.2,12.9
BAMBAMARCA M,2026-01-15 21:00:00,5.2,12.4
BAMBAMARCA M,2026-01-15 22:00:00,3.5,11.7
BAMBAMARCA M,2026-01-15 23:00:00,3.7,11.7
BAMBAMARCA M,2026-01-16 00:00:00,0.0,11.8
BAMBAMARCA M,2026-01-16 03:00:00,0.0,11.6
BAMBAMARCA M,2026-01-16 04:00:00,0.2,11.5
BAMBAMARCA M,2026-01-16 05:00:00,0.0,11.5
BAMBAMARCA M,2026-01-16 06:00:00,0.5,11.5
BAMBAMARCA M,2026-01-16 07:00:00,0.0,11.6
BAMBAMARCA M,2026-01-16 08:00:00,0.2,12.0
BAMBAMARCA M,2026-01-16 09:00:00,0.0,13.0
BAMBAMARCA M,2026-01-16 10:00:00,0.0,15.4
BAMBAMARCA M,2026-01-16 11:00:00,0.0,15.5
BAMBAMARCA M,2026-01-16 12:00:00,0.0,17.7
BAMBAMARCA M,2026-01-16 13:00:00,0.0,18.4
BAMBAMARCA M,2026-01-16 14:00:00,1.7,17.4
BAMBAMARCA M,2026-01-16 15:00:00,0.2,16.9
BAMBAMARCA M,2026-01-16 16:00:00,0.5,16.8
BAMBAMARCA M,2026-01-16 17:00:00,2.0,15.7
BAMBAMARCA M,2026-01-16 18:00:00,3.0,14.2
BAMBAMARCA M,2026-01-16 19:00:00,4.2,13.3
BAMBAMARCA M,2026-01-16 20:00:00,0.7,12.9
BAMBAMARCA M,2026-01-16 21:00:00,0.0,12.9
BAMBAMARCA M,2026-01-16 22:00:00,0.0,12.6
BAMBAMARCA M,2026-01-16 23:00:00,0.0,12.8
BAMBAMARCA M,2026-01-17 00:00:00,0.0,12.8
BAMBAMARCA M,2026-01-17 01:00:00,0.2,12.6
BAMBAMARCA M,2026-01-17 02:00:00,0.0,12.4
BAMBAMARCA M,2026-01-17 03:00:00,0.0,12.4
BAMBAMARCA M,2026-01-17 04:00:00,0.0,12.5
BAMBAMARCA M,2026-01-17 05:00:00,0.2,12.4
BAMBAMARCA M,2026-01-17 06:00:00,0.0,12.1
