NOMBRE,FECHA,PP,T
SALVACION,2026-01-14 12:00:00,3.8,22.1
SALVACION,2026-01-14 13:00:00,0.6,23.0
SALVACION,2026-01-14 14:00:00,0.0,25.7
SALVACION,2026-01-14 15:00:00,0.0,26.3
SALVACION,2026-01-14 16:00:00,5.2,24.4
SALVACION,2026-01-14 17:00:00,0.8,23.3
SALVACION,2026-01-14 18:00:00,0.0,23.5
SALVACION,2026-01-14 19:00:00,0.0,23.2
SALVACION,2026-01-14 20:00:00,0.0,22.8
SALVACION,2026-01-14 21:00:00,0.0,22.5
SALVACION,2026-01-14 22:00:00,0.0,22.4
SALVACION,2026-01-14 23:00:00,0.0,22.2
SALVACION,2026-01-15 00:00:00,0.0,21.9
SALVACION,2026-01-15 01:00:00,0.0,21.8
SALVACION,2026-01-15 02:00:00,0.2,21.7
SALVACION,2026-01-15 03:00:00,0.0,21.8
SALVACION,2026-01-15 04:00:00,0.2,21.9
SALVACION,2026-01-15 05:00:00,0.0,21.7
SALVACION,2026-01-15 06:00:00,0.0,21.5
SALVACION,2026-01-15 07:00:00,0.0,21.6
SALVACION,2026-01-15 08:00:00,0.2,21.9
SALVACION,2026-01-15 09:00:00,0.0,22.6
SALVACION,2026-01-15 10:00:00,0.0,23.6
SALVACION,2026-01-15 16:00:00,0.0,28.6
SALVACION,2026-01-15 17:00:00,0.0,28.4
SALVACION,2026-01-15 18:00:00,0.0,27.5
SALVACION,2026-01-15 19:00:00,0.0,26.4
SALVACION,2026-01-15 11:00:00,0.0,25.1
SALVACION,2026-01-15 12:00:00,0.0,26.9
SALVACION,2026-01-15 13:00:00,0.0,26.0
SALVACION,2026-01-15 14:00:00,0.0,27.1
SALVACION,2026-01-15 15:00:00,0.0,28.9
SALVACION,2026-01-15 20:00:00,0.0,24.4
SALVACION,2026-01-15 21:00:00,0.2,23.5
SALVACION,2026-01-15 22:00:00,0.0,23.1
SALVACION,2026-01-15 23:00:00,0.0,23.0
SALVACION,2026-01-16 02:00:00,0.0,22.4
SALVACION,2026-01-16 03:00:00,0.0,22.2
SALVACION,2026-01-16 04:00:00,0.0,22.2
SALVACION,2026-01-16 05:00:00,0.0,22.4
SALVACION,2026-01-16 06:00:00,0.0,22.7
SALVACION,2026-01-16 07:00:00,0.0,22.4
SALVACION,2026-01-16 08:00:00,0.0,23.0
SALVACION,2026-01-16 09:00:00,0.0,24.2
SALVACION,2026-01-16 10:00:00,0.0,26.8
SALVACION,2026-01-16 11:00:00,0.0,27.0
SALVACION,2026-01-16 12:00:00,0.0,27.4
SALVACION,2026-01-16 13:00:00,0.0,28.2
SALVACION,2026-01-16 14:00:00,0.0,29.3
SALVACION,2026-01-16 15:00:00,0.0,28.6
