NOMBRE,FECHA,PP,T
PUENTE SALINAS AMOJAO,2026-01-15 01:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-15 02:00:00,0.9,
PUENTE SALINAS AMOJAO,2026-01-15 03:00:00,0.7,
PUENTE SALINAS AMOJAO,2026-01-15 04:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 05:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 06:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-15 07:00:00,0.3,
PUENTE SALINAS AMOJAO,2026-01-15 08:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 09:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-15 10:00:00,1.1,
PUENTE SALINAS AMOJAO,2026-01-15 11:00:00,2.5,
PUENTE SALINAS AMOJAO,2026-01-15 12:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-15 13:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 14:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 15:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 16:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-15 17:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 18:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 21:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 22:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-15 23:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-16 02:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-16 03:00:00,0.7,
PUENTE SALINAS AMOJAO,2026-01-16 04:00:00,0.9,
PUENTE SALINAS AMOJAO,2026-01-16 05:00:00,0.4,
PUENTE SALINAS AMOJAO,2026-01-16 06:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-16 07:00:00,0.6,
PUENTE SALINAS AMOJAO,2026-01-16 08:00:00,0.0,
PUENTE SALINAS AMOJAO,2026-01-16 09:00:00,0.1,
PUENTE SALINAS AMOJAO,2026-01-16 10:00:00,0.0,
