CODIGO,ESTACION,YEAR,MONTH,DAY,PP,TMAX,TMIN
113138,PAMPAS,1973,01,01,0.0,-999,-999
113138,PAMPAS,1973,01,02,0.0,-999,-999
113138,PAMPAS,1973,01,03,0.0,-999,-999
113138,PAMPAS,1973,01,04,9.8,-999,-999
113138,PAMPAS,1973,01,05,0.3,-999,-999
113138,PAMPAS,1973,01,06,4.0,-999,-999
113138,PAMPAS,1973,01,07,15.0,-999,-999
113138,PAMPAS,1973,01,08,0.0,-999,-999
113138,PAMPAS,1973,01,09,0.5,-999,-999
113138,PAMPAS,1973,01,10,12.0,-999,-999
113138,PAMPAS,1973,01,11,0.0,-999,-999
113138,PAMPAS,1973,01,12,12.1,-999,-999
113138,PAMPAS,1973,01,13,13.0,-999,-999
113138,PAMPAS,1973,01,14,4.0,-999,-999
113138,PAMPAS,1973,01,15,0.5,-999,-999
113138,PAMPAS,1973,01,16,6.0,-999,-999
113138,PAMPAS,1973,01,17,5.0,-999,-999
113138,PAMPAS,1973,01,18,2.5,-999,-999
113138,PAMPAS,1973,01,19,1.5,-999,-999
113138,PAMPAS,1973,01,20,0.0,-999,-999
113138,PAMPAS,1973,01,21,11.0,-999,-999
113138,PAMPAS,1973,01,22,9.5,-999,-999
113138,PAMPAS,1973,01,23,1.2,-999,-999
113138,PAMPAS,1973,01,24,-888,-999,-999
113138,PAMPAS,1973,01,25,7.2,-999,-999
113138,PAMPAS,1973,01,26,3.7,-999,-999
113138,PAMPAS,1973,01,27,9.0,-999,-999
113138,PAMPAS,1973,01,28,10.0,-999,-999
113138,PAMPAS,1973,01,29,-888,-999,-999
113138,PAMPAS,1973,01,30,0.0,-999,-999
113138,PAMPAS,1973,01,31,0.0,-999,-999
113138,PAMPAS,1973,02,01,0.0,-999,-999
113138,PAMPAS,1973,02,02,0.0,-999,-999
113138,PAMPAS,1973,02,03,7.9,-999,-999
113138,PAMPAS,1973,02,04,17.0,-999,-999
113138,PAMPAS,1973,02,05,12.7,-999,-999
113138,PAMPAS,1973,02,06,2.5,-999,-999
113138,PAMPAS,1973,02,07,6.0,-999,-999
113138,PAMPAS,1973,02,08,-888,-999,-999
113138,PAMPAS,1973,02,09,14.1,-999,-999
113138,PAMPAS,1973,02,10,14.0,-999,-999
113138,PAMPAS,1973,02,11,-888,-999,-999
113138,PAMPAS,1973,02,12,-888,-999,-999
113138,PAMPAS,1973,02,13,4.7,-999,-999
113138,PAMPAS,1973,02,14,-888,-999,-999
113138,PAMPAS,1973,02,15,1.2,-999,-999
113138,PAMPAS,1973,02,16,-888,-999,-999
113138,PAMPAS,1973,02,17,1.2,-999,-999
113138,PAMPAS,1973,02,18,1.5,-999,-999
113138,PAMPAS,1973,02,19,-888,-999,-999
113138,PAMPAS,1973,02,20,1.2,-999,-999
113138,PAMPAS,1973,02,21,17.5,-999,-999
113138,PAMPAS,1973,02,22,3.5,-999,-999
113138,PAMPAS,1973,02,23,7.3,-999,-999
113138,PAMPAS,1973,02,24,9.0,-999,-999
113138,PAMPAS,1973,02,25,13.0,-999,-999
113138,PAMPAS,1973,02,26,0.2,-999,-999
113138,PAMPAS,1973,02,27,-888,-999,-999
113138,PAMPAS,1973,02,28,3.5,-999,-999
113138,PAMPAS,1973,03,01,25.0,-999,-999
113138,PAMPAS,1973,03,02,2.0,-999,-999
113138,PAMPAS,1973,03,03,-888,-999,-999
113138,PAMPAS,1973,03,04,6.0,-999,-999
113138,PAMPAS,1973,03,05,-888,-999,-999
113138,PAMPAS,1973,03,06,1.5,-999,-999
113138,PAMPAS,1973,03,07,2.0,-999,-999
113138,PAMPAS,1973,03,08,-888,-999,-999
113138,PAMPAS,1973,03,09,7.3,-999,-999
113138,PAMPAS,1973,03,10,-888,-999,-999
113138,PAMPAS,1973,03,11,-888,-999,-999
113138,PAMPAS,1973,03,12,-888,-999,-999
113138,PAMPAS,1973,03,13,-888,-999,-999
113138,PAMPAS,1973,03,14,2.0,-999,-999
113138,PAMPAS,1973,03,15,5.1,-999,-999
113138,PAMPAS,1973,03,16,6.0,-999,-999
113138,PAMPAS,1973,03,17,8.9,-999,-999
113138,PAMPAS,1973,03,18,13.2,-999,-999
113138,PAMPAS,1973,03,19,1.1,-999,-999
113138,PAMPAS,1973,03,20,13.0,-999,-999
113138,PAMPAS,1973,03,21,14.0,-999,-999
113138,PAMPAS,1973,03,22,-888,-999,-999
113138,PAMPAS,1973,03,23,-888,-999,-999
113138,PAMPAS,1973,03,24,4.0,-999,-999
113138,PAMPAS,1973,03,25,9.7,-999,-999
113138,PAMPAS,1973,03,26,3.0,-999,-999
113138,PAMPAS,1973,03,27,0.0,-999,-999
113138,PAMPAS,1973,03,28,0.0,-999,-999
113138,PAMPAS,1973,03,29,0.0,-999,-999
113138,PAMPAS,1973,03,30,-888,-999,-999
113138,PAMPAS,1973,03,31,4.1,-999,-999
113138,PAMPAS,1973,04,01,-888,-999,-999
113138,PAMPAS,1973,04,02,0.0,-999,-999
113138,PAMPAS,1973,04,03,0.0,-999,-999
113138,PAMPAS,1973,04,04,0.0,-999,-999
113138,PAMPAS,1973,04,05,0.0,-999,-999
113138,PAMPAS,1973,04,06,0.0,-999,-999
113138,PAMPAS,1973,04,07,0.0,-999,-999
113138,PAMPAS,1973,04,08,2.0,-999,-999
113138,PAMPAS,1973,04,09,0.0,-999,-999
113138,PAMPAS,1973,04,10,-888,-999,-999
113138,PAMPAS,1973,04,11,3.0,-999,-999
113138,PAMPAS,1973,04,12,3.5,-999,-999
113138,PAMPAS,1973,04,13,8.5,-999,-999
113138,PAMPAS,1973,04,14,10.0,-999,-999
113138,PAMPAS,1973,04,15,1.0,-999,-999
113138,PAMPAS,1973,04,16,0.0,-999,-999
113138,PAMPAS,1973,04,17,0.0,-999,-999
113138,PAMPAS,1973,04,18,0.0,-999,-999
113138,PAMPAS,1973,04,19,0.0,-999,-999
113138,PAMPAS,1973,04,20,0.0,-999,-999
113138,PAMPAS,1973,04,21,1.7,-999,-999
113138,PAMPAS,1973,04,22,2.8,-999,-999
113138,PAMPAS,1973,04,23,0.0,-999,-999
113138,PAMPAS,1973,04,24,10.0,-999,-999
113138,PAMPAS,1973,04,25,2.0,-999,-999
113138,PAMPAS,1973,04,26,5.1,-999,-999
113138,PAMPAS,1973,04,27,1.5,-999,-999
113138,PAMPAS,1973,04,28,0.0,-999,-999
113138,PAMPAS,1973,04,29,2.0,-999,-999
113138,PAMPAS,1973,04,30,0.0,-999,-999
113138,PAMPAS,1973,05,01,0.4,-999,-999
113138,PAMPAS,1973,05,02,0.0,-999,-999
113138,PAMPAS,1973,05,03,9.0,-999,-999
113138,PAMPAS,1973,05,04,0.3,-999,-999
113138,PAMPAS,1973,05,05,0.0,-999,-999
113138,PAMPAS,1973,05,06,0.0,-999,-999
113138,PAMPAS,1973,05,07,0.0,-999,-999
113138,PAMPAS,1973,05,08,0.0,-999,-999
113138,PAMPAS,1973,05,09,0.0,-999,-999
113138,PAMPAS,1973,05,10,0.0,-999,-999
113138,PAMPAS,1973,05,11,0.0,-999,-999
113138,PAMPAS,1973,05,12,0.0,-999,-999
113138,PAMPAS,1973,05,13,0.0,-999,-999
113138,PAMPAS,1973,05,14,0.0,-999,-999
113138,PAMPAS,1973,05,15,0.0,-999,-999
113138,PAMPAS,1973,05,16,0.0,-999,-999
113138,PAMPAS,1973,05,17,0.0,-999,-999
113138,PAMPAS,1973,05,18,0.0,-999,-999
113138,PAMPAS,1973,05,19,0.0,-999,-999
113138,PAMPAS,1973,05,20,0.0,-999,-999
113138,PAMPAS,1973,05,21,0.0,-999,-999
113138,PAMPAS,1973,05,22,0.0,-999,-999
113138,PAMPAS,1973,05,23,0.0,-999,-999
113138,PAMPAS,1973,05,24,0.0,-999,-999
113138,PAMPAS,1973,05,25,0.0,-999,-999
113138,PAMPAS,1973,05,26,0.0,-999,-999
113138,PAMPAS,1973,05,27,0.0,-999,-999
113138,PAMPAS,1973,05,28,0.0,-999,-999
113138,PAMPAS,1973,05,29,0.0,-999,-999
113138,PAMPAS,1973,05,30,0.0,-999,-999
113138,PAMPAS,1973,05,31,0.0,-999,-999
113138,PAMPAS,1973,06,01,0.0,-999,-999
113138,PAMPAS,1973,06,02,0.0,-999,-999
113138,PAMPAS,1973,06,03,0.0,-999,-999
113138,PAMPAS,1973,06,04,0.0,-999,-999
113138,PAMPAS,1973,06,05,0.0,-999,-999
113138,PAMPAS,1973,06,06,0.0,-999,-999
113138,PAMPAS,1973,06,07,0.0,-999,-999
113138,PAMPAS,1973,06,08,0.0,-999,-999
113138,PAMPAS,1973,06,09,0.0,-999,-999
113138,PAMPAS,1973,06,10,0.0,-999,-999
113138,PAMPAS,1973,06,11,0.0,-999,-999
113138,PAMPAS,1973,06,12,0.0,-999,-999
113138,PAMPAS,1973,06,13,0.0,-999,-999
113138,PAMPAS,1973,06,14,0.0,-999,-999
113138,PAMPAS,1973,06,15,0.0,-999,-999
113138,PAMPAS,1973,06,16,0.0,-999,-999
113138,PAMPAS,1973,06,17,0.0,-999,-999
113138,PAMPAS,1973,06,18,0.0,-999,-999
113138,PAMPAS,1973,06,19,0.0,-999,-999
113138,PAMPAS,1973,06,20,0.0,-999,-999
113138,PAMPAS,1973,06,21,0.0,-999,-999
113138,PAMPAS,1973,06,22,0.0,-999,-999
113138,PAMPAS,1973,06,23,0.0,-999,-999
113138,PAMPAS,1973,06,24,0.0,-999,-999
113138,PAMPAS,1973,06,25,0.0,-999,-999
113138,PAMPAS,1973,06,26,0.0,-999,-999
113138,PAMPAS,1973,06,27,0.0,-999,-999
113138,PAMPAS,1973,06,28,0.0,-999,-999
113138,PAMPAS,1973,06,29,0.0,-999,-999
113138,PAMPAS,1973,06,30,0.0,-999,-999
113138,PAMPAS,1973,07,01,0.0,-999,-999
113138,PAMPAS,1973,07,02,0.0,-999,-999
113138,PAMPAS,1973,07,03,0.0,-999,-999
113138,PAMPAS,1973,07,04,0.0,-999,-999
113138,PAMPAS,1973,07,05,0.0,-999,-999
113138,PAMPAS,1973,07,06,0.0,-999,-999
113138,PAMPAS,1973,07,07,0.0,-999,-999
113138,PAMPAS,1973,07,08,0.0,-999,-999
113138,PAMPAS,1973,07,09,0.0,-999,-999
113138,PAMPAS,1973,07,10,0.0,-999,-999
113138,PAMPAS,1973,07,11,0.0,-999,-999
113138,PAMPAS,1973,07,12,0.0,-999,-999
113138,PAMPAS,1973,07,13,0.0,-999,-999
113138,PAMPAS,1973,07,14,0.0,-999,-999
113138,PAMPAS,1973,07,15,0.0,-999,-999
113138,PAMPAS,1973,07,16,0.0,-999,-999
113138,PAMPAS,1973,07,17,0.5,-999,-999
113138,PAMPAS,1973,07,18,2.0,-999,-999
113138,PAMPAS,1973,07,19,1.0,-999,-999
113138,PAMPAS,1973,07,20,0.0,-999,-999
113138,PAMPAS,1973,07,21,0.0,-999,-999
113138,PAMPAS,1973,07,22,0.0,-999,-999
113138,PAMPAS,1973,07,23,0.0,-999,-999
113138,PAMPAS,1973,07,24,0.0,-999,-999
113138,PAMPAS,1973,07,25,0.0,-999,-999
113138,PAMPAS,1973,07,26,0.0,-999,-999
113138,PAMPAS,1973,07,27,0.0,-999,-999
113138,PAMPAS,1973,07,28,0.0,-999,-999
113138,PAMPAS,1973,07,29,0.0,-999,-999
113138,PAMPAS,1973,07,30,0.0,-999,-999
113138,PAMPAS,1973,07,31,0.0,-999,-999
113138,PAMPAS,1973,08,01,0.0,-999,-999
113138,PAMPAS,1973,08,02,0.0,-999,-999
113138,PAMPAS,1973,08,03,0.0,-999,-999
113138,PAMPAS,1973,08,04,0.0,-999,-999
113138,PAMPAS,1973,08,05,0.0,-999,-999
113138,PAMPAS,1973,08,06,0.0,-999,-999
113138,PAMPAS,1973,08,07,0.0,-999,-999
113138,PAMPAS,1973,08,08,10.0,-999,-999
113138,PAMPAS,1973,08,09,1.5,-999,-999
113138,PAMPAS,1973,08,10,0.0,-999,-999
113138,PAMPAS,1973,08,11,0.0,-999,-999
113138,PAMPAS,1973,08,12,0.0,-999,-999
113138,PAMPAS,1973,08,13,0.0,-999,-999
113138,PAMPAS,1973,08,14,0.0,-999,-999
113138,PAMPAS,1973,08,15,0.0,-999,-999
113138,PAMPAS,1973,08,16,0.0,-999,-999
113138,PAMPAS,1973,08,17,0.0,-999,-999
113138,PAMPAS,1973,08,18,0.0,-999,-999
113138,PAMPAS,1973,08,19,5.0,-999,-999
113138,PAMPAS,1973,08,20,9.0,-999,-999
113138,PAMPAS,1973,08,21,0.0,-999,-999
113138,PAMPAS,1973,08,22,0.0,-999,-999
113138,PAMPAS,1973,08,23,0.0,-999,-999
113138,PAMPAS,1973,08,24,0.0,-999,-999
113138,PAMPAS,1973,08,25,0.0,-999,-999
113138,PAMPAS,1973,08,26,0.0,-999,-999
113138,PAMPAS,1973,08,27,0.0,-999,-999
113138,PAMPAS,1973,08,28,2.5,-999,-999
113138,PAMPAS,1973,08,29,0.0,-999,-999
113138,PAMPAS,1973,08,30,0.0,-999,-999
113138,PAMPAS,1973,08,31,1.9,-999,-999
113138,PAMPAS,1973,09,01,0.0,-999,-999
113138,PAMPAS,1973,09,02,1.0,-999,-999
113138,PAMPAS,1973,09,03,0.0,-999,-999
113138,PAMPAS,1973,09,04,0.0,-999,-999
113138,PAMPAS,1973,09,05,0.0,-999,-999
113138,PAMPAS,1973,09,06,0.0,-999,-999
113138,PAMPAS,1973,09,07,0.0,-999,-999
113138,PAMPAS,1973,09,08,0.0,-999,-999
113138,PAMPAS,1973,09,09,0.0,-999,-999
113138,PAMPAS,1973,09,10,0.0,-999,-999
113138,PAMPAS,1973,09,11,0.0,-999,-999
113138,PAMPAS,1973,09,12,0.0,-999,-999
113138,PAMPAS,1973,09,13,0.0,-999,-999
113138,PAMPAS,1973,09,14,0.0,-999,-999
113138,PAMPAS,1973,09,15,0.0,-999,-999
113138,PAMPAS,1973,09,16,0.0,-999,-999
113138,PAMPAS,1973,09,17,0.0,-999,-999
113138,PAMPAS,1973,09,18,0.0,-999,-999
113138,PAMPAS,1973,09,19,0.0,-999,-999
113138,PAMPAS,1973,09,20,0.0,-999,-999
113138,PAMPAS,1973,09,21,0.0,-999,-999
113138,PAMPAS,1973,09,22,0.5,-999,-999
113138,PAMPAS,1973,09,23,0.0,-999,-999
113138,PAMPAS,1973,09,24,4.2,-999,-999
