CODIGO,ESTACION,YEAR,MONTH,DAY,PP,TMAX,TMIN
107010,PACHIZA,1965,01,01,0.0,-999,-999
107010,PACHIZA,1965,01,02,25.8,-999,-999
107010,PACHIZA,1965,01,03,0.0,-999,-999
107010,PACHIZA,1965,01,04,0.0,-999,-999
107010,PACHIZA,1965,01,05,7.8,-999,-999
107010,PACHIZA,1965,01,06,0.0,-999,-999
107010,PACHIZA,1965,01,07,0.0,-999,-999
107010,PACHIZA,1965,01,08,0.0,-999,-999
107010,PACHIZA,1965,01,09,0.0,-999,-999
107010,PACHIZA,1965,01,10,0.0,-999,-999
107010,PACHIZA,1965,01,11,0.0,-999,-999
107010,PACHIZA,1965,01,12,0.0,-999,-999
107010,PACHIZA,1965,01,13,10.8,-999,-999
107010,PACHIZA,1965,01,14,0.0,-999,-999
107010,PACHIZA,1965,01,15,0.0,-999,-999
107010,PACHIZA,1965,01,16,0.0,-999,-999
107010,PACHIZA,1965,01,17,0.0,-999,-999
107010,PACHIZA,1965,01,18,0.0,-999,-999
107010,PACHIZA,1965,01,19,0.0,-999,-999
107010,PACHIZA,1965,01,20,0.0,-999,-999
107010,PACHIZA,1965,01,21,0.0,-999,-999
107010,PACHIZA,1965,01,22,0.0,-999,-999
107010,PACHIZA,1965,01,23,0.0,-999,-999
107010,PACHIZA,1965,01,24,0.0,-999,-999
107010,PACHIZA,1965,01,25,0.0,-999,-999
107010,PACHIZA,1965,01,26,0.0,-999,-999
107010,PACHIZA,1965,01,27,0.0,-999,-999
107010,PACHIZA,1965,01,28,4.6,-999,-999
107010,PACHIZA,1965,01,29,0.0,-999,-999
107010,PACHIZA,1965,01,30,0.0,-999,-999
107010,PACHIZA,1965,01,31,0.0,-999,-999
107010,PACHIZA,1965,02,01,0.0,-999,-999
107010,PACHIZA,1965,02,02,0.0,-999,-999
107010,PACHIZA,1965,02,03,0.0,-999,-999
107010,PACHIZA,1965,02,04,5.6,-999,-999
107010,PACHIZA,1965,02,05,0.0,-999,-999
107010,PACHIZA,1965,02,06,0.0,-999,-999
107010,PACHIZA,1965,02,07,0.0,-999,-999
107010,PACHIZA,1965,02,08,0.0,-999,-999
107010,PACHIZA,1965,02,09,0.0,-999,-999
107010,PACHIZA,1965,02,10,0.0,-999,-999
107010,PACHIZA,1965,02,11,0.0,-999,-999
107010,PACHIZA,1965,02,12,0.0,-999,-999
107010,PACHIZA,1965,02,13,49.7,-999,-999
107010,PACHIZA,1965,02,14,15.4,-999,-999
107010,PACHIZA,1965,02,15,0.0,-999,-999
107010,PACHIZA,1965,02,16,0.0,-999,-999
107010,PACHIZA,1965,02,17,0.0,-999,-999
107010,PACHIZA,1965,02,18,0.0,-999,-999
107010,PACHIZA,1965,02,19,13.9,-999,-999
107010,PACHIZA,1965,02,20,0.0,-999,-999
107010,PACHIZA,1965,02,21,0.0,-999,-999
107010,PACHIZA,1965,02,22,0.0,-999,-999
107010,PACHIZA,1965,02,23,0.0,-999,-999
107010,PACHIZA,1965,02,24,0.0,-999,-999
107010,PACHIZA,1965,02,25,26.7,-999,-999
107010,PACHIZA,1965,02,26,3.6,-999,-999
107010,PACHIZA,1965,02,27,0.0,-999,-999
107010,PACHIZA,1965,02,28,0.0,-999,-999
107010,PACHIZA,1965,03,01,0.0,-999,-999
107010,PACHIZA,1965,03,02,15.8,-999,-999
107010,PACHIZA,1965,03,03,4.9,-999,-999
107010,PACHIZA,1965,03,04,0.0,-999,-999
107010,PACHIZA,1965,03,05,0.0,-999,-999
107010,PACHIZA,1965,03,06,0.0,-999,-999
107010,PACHIZA,1965,03,07,0.0,-999,-999
107010,PACHIZA,1965,03,08,0.0,-999,-999
107010,PACHIZA,1965,03,09,0.0,-999,-999
107010,PACHIZA,1965,03,10,39.9,-999,-999
107010,PACHIZA,1965,03,11,0.0,-999,-999
107010,PACHIZA,1965,03,12,0.0,-999,-999
107010,PACHIZA,1965,03,13,0.0,-999,-999
107010,PACHIZA,1965,03,14,0.0,-999,-999
107010,PACHIZA,1965,03,15,15.7,-999,-999
107010,PACHIZA,1965,03,16,0.0,-999,-999
107010,PACHIZA,1965,03,17,0.0,-999,-999
107010,PACHIZA,1965,03,18,0.0,-999,-999
107010,PACHIZA,1965,03,19,0.0,-999,-999
107010,PACHIZA,1965,03,20,0.0,-999,-999
107010,PACHIZA,1965,03,21,0.0,-999,-999
107010,PACHIZA,1965,03,22,0.0,-999,-999
107010,PACHIZA,1965,03,23,5.4,-999,-999
107010,PACHIZA,1965,03,24,0.0,-999,-999
107010,PACHIZA,1965,03,25,3.8,-999,-999
107010,PACHIZA,1965,03,26,0.0,-999,-999
107010,PACHIZA,1965,03,27,21.7,-999,-999
107010,PACHIZA,1965,03,28,0.0,-999,-999
107010,PACHIZA,1965,03,29,0.0,-999,-999
107010,PACHIZA,1965,03,30,0.0,-999,-999
107010,PACHIZA,1965,03,31,9.3,-999,-999
107010,PACHIZA,1965,04,01,4.4,-999,-999
107010,PACHIZA,1965,04,02,0.0,-999,-999
107010,PACHIZA,1965,04,03,0.0,-999,-999
107010,PACHIZA,1965,04,04,0.0,-999,-999
107010,PACHIZA,1965,04,05,7.9,-999,-999
107010,PACHIZA,1965,04,06,0.0,-999,-999
