CODIGO,ESTACION,YEAR,MONTH,DAY,PP,TMAX,TMIN
100114,QUINCEMIL,1965,01,01,0.0,29.0,19.0
100114,QUINCEMIL,1965,01,02,186.7,29.8,19.0
100114,QUINCEMIL,1965,01,03,23.5,26.0,18.0
100114,QUINCEMIL,1965,01,04,2.0,29.6,17.0
100114,QUINCEMIL,1965,01,05,7.4,28.2,18.2
100114,QUINCEMIL,1965,01,06,23.4,28.8,18.8
100114,QUINCEMIL,1965,01,07,28.2,28.6,20.8
100114,QUINCEMIL,1965,01,08,127.8,24.0,-999
100114,QUINCEMIL,1965,01,09,0.0,27.0,17.4
100114,QUINCEMIL,1965,01,10,0.0,-999,15.8
100114,QUINCEMIL,1965,01,11,0.8,30.6,18.0
100114,QUINCEMIL,1965,01,12,12.6,29.8,18.6
100114,QUINCEMIL,1965,01,13,7.4,28.6,19.2
100114,QUINCEMIL,1965,01,14,2.4,29.0,18.0
100114,QUINCEMIL,1965,01,15,3.5,26.0,19.2
100114,QUINCEMIL,1965,01,16,4.4,28.6,19.0
100114,QUINCEMIL,1965,01,17,8.4,29.4,18.6
100114,QUINCEMIL,1965,01,18,23.0,26.2,19.8
100114,QUINCEMIL,1965,01,19,15.6,30.2,17.4
100114,QUINCEMIL,1965,01,20,33.9,29.8,18.4
100114,QUINCEMIL,1965,01,21,16.0,28.2,18.4
100114,QUINCEMIL,1965,01,22,137.6,24.4,21.0
100114,QUINCEMIL,1965,01,23,20.6,29.0,20.0
100114,QUINCEMIL,1965,01,24,1.0,23.6,19.0
100114,QUINCEMIL,1965,01,25,0.0,29.4,18.8
100114,QUINCEMIL,1965,01,26,1.1,28.6,18.0
100114,QUINCEMIL,1965,01,27,0.4,28.0,20.0
100114,QUINCEMIL,1965,01,28,22.2,24.4,-999
100114,QUINCEMIL,1965,01,29,4.4,26.4,16.2
100114,QUINCEMIL,1965,01,30,11.2,25.2,19.6
100114,QUINCEMIL,1965,01,31,1.6,25.0,18.8
100114,QUINCEMIL,1965,02,01,21.2,29.2,19.0
100114,QUINCEMIL,1965,02,02,15.4,27.6,19.0
100114,QUINCEMIL,1965,02,03,119.4,28.0,19.8
100114,QUINCEMIL,1965,02,04,24.8,24.8,20.0
100114,QUINCEMIL,1965,02,05,0.0,28.6,18.6
100114,QUINCEMIL,1965,02,06,1.0,27.8,19.0
100114,QUINCEMIL,1965,02,07,0.3,28.8,19.4
100114,QUINCEMIL,1965,02,08,7.4,29.0,19.6
100114,QUINCEMIL,1965,02,09,10.8,29.0,19.6
100114,QUINCEMIL,1965,02,10,1.3,28.2,18.4
100114,QUINCEMIL,1965,02,11,4.7,28.8,18.8
100114,QUINCEMIL,1965,02,12,42.4,26.0,20.0
100114,QUINCEMIL,1965,02,13,46.7,25.6,18.0
100114,QUINCEMIL,1965,02,14,10.6,27.6,19.8
100114,QUINCEMIL,1965,02,15,0.4,30.6,18.8
100114,QUINCEMIL,1965,02,16,31.4,31.8,19.6
